longitude,latitude,address,n
120.28844,37.962681,"16115 MORRIS RD ,SONORA,CA,95370",346
120.29454,37.956741,"15805 TUOLUMNE RD ,SONORA,CA,95370",347
120.28458,37.968987,"19150 BEAUCHAMP DR ,SONORA,CA,95370",348
120.28383,37.967979,"19069 BLACK OAK RD ,SONORA,CA,95370",349
120.2822,37.967525,"19015 DREW CT ,SONORA,CA,95370",350
120.28251,37.967808,"18990 DREW CT ,SONORA,CA,95370",351
120.29199,37.962219,"15980 MORRIS RD ,SONORA,CA,95370",352
120.28377,37.962269,"18590 WOODHAM CARNE RD ,SONORA,CA,95370",353
120.28383,37.955551,"18388 WOODHAM CARNE RD ,SONORA,CA,95370",354
120.27951,37.953743,"18224 COYOTE MEADOW RD ,SONORA,CA,95370",355
120.24138,38.038979,"18192 LITTLE FULLER RD ,TWAIN HARTE,CA,95383",356
120.20171,38.037106,"22922 HUSTON AVE ,TWAIN HARTE,CA,95383",357
120.44691,37.938328,"17341 JEANESE DR ,JAMESTOWN,CA,95327",358
120.28868,38.020939,"21995 FORTUNA MINE RD ,SONORA,CA,95370",359
0,0,"19463 PEPPERMINT FALLS RD ,JAMESTOWN,CA,95327",360
0,0,"19471 PEPPERMINT FALLS RD ,JAMESTOWN,CA,95327",361
120.42448,37.952145,"18151 STATE HIGHWAY 108 ,JAMESTOWN,CA,95327",362
120.42293,37.953789,"18208 MAIN ST ,JAMESTOWN,CA,95327",363
120.42112,37.951591,"18123 SECO ST ,JAMESTOWN,CA,95327",364
120.42024,37.951241,"10370 9TH ST ,JAMESTOWN,CA,95327",365
120.41866,37.95174,"10455 ANTONE AVE ,JAMESTOWN,CA,95327",366
120.41772,37.952305,"10511 8TH ST ,JAMESTOWN,CA,95327",367
120.4137,37.953117,"10658 9TH ST ,JAMESTOWN,CA,95327",368
120.42062,37.950367,"18014 SECO ST ,JAMESTOWN,CA,95327",369
120.41988,37.949986,"10422 10TH ST ,JAMESTOWN,CA,95327",370
120.41846,37.950153,"18038 SIERRA AVE ,JAMESTOWN,CA,95327",371
120.4185,37.950665,"18068 SIERRA AVE ,JAMESTOWN,CA,95327",372
120.42645,37.944855,"17769 STATE HIGHWAY 108 ,JAMESTOWN,CA,95327",373
120.42461,37.945286,"17767 WOODS WAY ,JAMESTOWN,CA,95327",374
120.41615,37.946175,"10555 PETTICOAT JUNCTION DR ,JAMESTOWN,CA,95327",375
120.41537,37.946114,"10576 PETTICOAT JUNCTION DR ,JAMESTOWN,CA,95327",376
120.23757,37.963516,"18772 PINE ST ,,CA,95379",377
120.23826,37.962826,"18727 MAIN ST ,TUOLUMNE,CA,95379",378
120.23657,37.962379,"18430 CHESTNUT AVE ,TUOLUMNE,CA,95379",379
120.29633,38.11639,"27100 ITALIAN BAR RD ,,CA,95310",380
120.05354,38.162666,"26430 OLD MONO RD ,COLD SPRINGS,CA,95335",381
120.05395,38.162773,"26410 OLD MONO RD ,COLD SPRINGS,CA,95335",382
120.05017,38.162006,"26565 OLD MONO RD ,COLD SPRINGS,CA,95335",383
120.05627,38.16103,"29827 MONO TRL ,COLD SPRINGS,CA,95335",384
120.0565,38.160576,"29815 MONO TRL ,COLD SPRINGS,CA,95335",385
120.05711,38.157677,"29686 LASSEN DR ,COLD SPRINGS,CA,95335",386
120.2351,38.041164,"23112 SIERRA DR ,TWAIN HARTE,CA,95383",387
120.23714,38.039799,"23008 SIERRA DR ,TWAIN HARTE,CA,95383",388
120.2317,38.040501,"23054 STRAUCH DR ,TWAIN HARTE,CA,95383",389
120.22948,38.039513,"23098 FULLER RD ,TWAIN HARTE,CA,95383",390
120.22808,38.042122,"18867 DOGWOOD DR ,TWAIN HARTE,CA,95383",391
120.22696,38.04084,"18874 MANZANITA DR ,TWAIN HARTE,CA,95383",392
120.2261,38.041786,"18906 MANZANITA DR ,TWAIN HARTE,CA,95383",393
120.23029,38.039627,"23057 FULLER RD ,TWAIN HARTE,CA,95383",394
120.2294,38.038361,"22910 TWAIN HARTE DR ,TWAIN HARTE,CA,95383",395
120.23457,38.038006,"22899 PLACER DR ,TWAIN HARTE,CA,95383",396
120.23348,38.035484,"22822 GOLF CLUB DR ,TWAIN HARTE,CA,95383",397
120.23516,38.033707,"22716 GOLF CLUB DR ,TWAIN HARTE,CA,95383",398
120.23502,38.034779,"22760 PLACER DR ,,CA,95383",399
120.23714,38.033875,"22705 BRET HARTE DR ,TWAIN HARTE,CA,95383",400
120.23629,38.034111,"22723 BRET HARTE DR ,TWAIN HARTE,CA,95383",401
120.23602,38.030842,"22548 TWAIN HARTE DR ,TWAIN HARTE,CA,95383",402
120.23547,38.030418,"22478 LINALANE ,,CA,95383",403
120.23277,38.030746,"18606 WOODWARDIA RD ,TWAIN HARTE,CA,95383",404
120.24747,38.029507,"22397 GERALDINE CIR ,SONORA,CA,95370",405
120.23588,38.02877,"22424 LILAC LN ,TWAIN HARTE,CA,95383",406
120.23553,38.028637,"22461 LILAC LN ,TWAIN HARTE,CA,95383",407
120.23393,38.028839,"22426 RIDGE RD ,,CA,95383",408
120.23543,38.027935,"22351 RIDGE RD ,,CA,95383",409
120.24197,38.027576,"22350 TWAIN HARTE DR ,TWAIN HARTE,CA,95383",410
120.24081,38.027439,"22329 PONDEROSA DR ,TWAIN HARTE,CA,95383",411
120.3932,37.974495,"759 W STOCKTON ST ,SONORA,CA,95370",412
120.39291,37.975735,"688 W STOCKTON ST ,SONORA,CA,95370",413
120.38905,37.976139,"415 FAIR ST ,SONORA,CA,95370",414
120.38861,37.975876,"387 SONORA AVE ,SONORA,CA,95370",415
120.38823,37.976341,"222 HILL ST ,SONORA,CA,95370",416
120.22328,37.993618,"20443 CANYONVIEW DR ,TUOLUMNE,CA,95379",417
120.22416,37.991898,"20556 PONDEROSA WAY ,TUOLUMNE,CA,95379",418
120.22433,37.990189,"20316 CANYONVIEW DR ,TUOLUMNE,CA,95379",419
120.22569,37.991386,"20330 WESTVIEW DR ,TUOLUMNE,CA,95379",420
120.22583,37.990505,"20284 CANYONVIEW DR ,TUOLUMNE,CA,95379",421
120.22562,37.988445,"20196 CANYONVIEW DR ,TUOLUMNE,CA,95379",422
120.22538,37.989956,"20281 CANYONVIEW DR ,TUOLUMNE,CA,95379",423
120.22149,37.990585,"20342 HONEY LN ,TUOLUMNE,CA,95379",424
120.24767,37.979103,"19669 TUOLUMNE RD N ,TUOLUMNE,CA,95379",425
120.24169,37.988327,"20152 QUARTER MILE RD ,TUOLUMNE,CA,95379",426
120.2433,37.990871,"20300 TUOLUMNE RD N ,TUOLUMNE,CA,95379",427
120.23325,37.988403,"18540 MASTADON MINE RD ,TUOLUMNE,CA,95379",428
120.2384,37.991062,"20337 PATRICK LN ,TUOLUMNE,CA,95379",429
120.24477,37.996067,"20593 EDEN LN ,TUOLUMNE,CA,95379",430
120.23732,37.995323,"20550 TUOLUMNE RD N ,TUOLUMNE,CA,95379",431
120.24011,38.004627,"21072 WETUMKA RD ,TUOLUMNE,CA,95379",432
120.24303,37.999401,"20792 MARANATHA RD ,TUOLUMNE,CA,95379",433
120.23332,38.001148,"20837 TOMIRA MEADOW RD ,TUOLUMNE,CA,95379",434
120.18464,37.84951,"12500 PINE BROOK WAY ,GROVELAND,CA,95321",435
120.18821,37.848156,"20913 BIG FOOT CT ,GROVELAND,CA,95321",436
120.19001,37.847095,"20620 LONGRIDGE CT ,GROVELAND,CA,95321",437
120.18984,37.846767,"20607 LONGRIDGE CT ,GROVELAND,CA,95321",438
120.18289,37.847496,"20728 BIG FOOT CIR ,GROVELAND,CA,95321",439
120.17864,37.847172,"20787 BUTTERCUP CIR ,GROVELAND,CA,95321",440
120.17983,37.846329,"20744 BUTTERCUP CIR ,GROVELAND,CA,95321",441
120.18124,37.847462,"20758 BIG FOOT CIR ,GROVELAND,CA,95321",442
120.18437,37.845318,"20728 POINT VIEW DR ,GROVELAND,CA,95321",443
120.18781,37.845009,"20154 PINE MOUNTAIN DR ,GROVELAND,CA,95321",444
120.18573,37.844162,"20139 PINE MOUNTAIN DR ,GROVELAND,CA,95321",445
120.18136,37.844872,"20783 POINT VIEW DR ,GROVELAND,CA,95321",446
120.17883,37.845062,"20836 KNOLLCREST CT ,GROVELAND,CA,95321",447
120.17991,37.842957,"20832 POINT VIEW DR ,GROVELAND,CA,95321",448
120.18054,37.842831,"20749 NONPAREIL WAY ,GROVELAND,CA,95321",449
120.19521,37.856045,"12930 BOITANO RD ,GROVELAND,CA,95321",450
120.18372,37.860081,"20745 HEMLOCK ST ,GROVELAND,CA,95321",451
120.17855,37.859558,"20910 ELDERBERRY WAY ,GROVELAND,CA,95321",452
120.17927,37.859974,"20915 ELDERBERRY WAY ,GROVELAND,CA,95321",453
120.17806,37.858952,"21000 ELDERBERRY WAY ,GROVELAND,CA,95321",454
120.47316,37.949574,"8400 OLD MELONES RD 48,JAMESTOWN,CA,95327",455
120.47182,37.948971,"8400 OLD MELONES RD 63,JAMESTOWN,CA,95327",456
120.41261,37.948376,"18134 POND VIEW CT ,JAMESTOWN,CA,95327",457
120.3576,38.014297,"21881 LYONS BALD MOUNTAIN RD ,SONORA,CA,95370",458
120.29393,38.013123,"21524 WINTERS ROCK RD ,SONORA,CA,95370",459
120.18746,37.852875,"20625 ROCK CANYON WAY ,GROVELAND,CA,95321",460
120.42981,37.940151,"9901 BELL MOONEY RD ,JAMESTOWN,CA,95327",461
120.27754,38.024925,"16655 RILEY RD ,,CA,95370",462
120.38958,38.000957,"1248 SHAWS FLAT RD ,SONORA,CA,95370",463
120.27934,38.017544,"21799 PHOENIX LAKE RD ,SONORA,CA,95370",464
120.27494,38.022579,"22072 FALLVIEW LN ,SONORA,CA,95370",465
120.27376,38.022175,"21962 FALLVIEW DR ,SONORA,CA,95370",466
120.38312,38.003048,"11928 HIGHWAY 49 ,SONORA,CA,95370",467
120.39084,38.00013,"265 RIDGE RD ,SONORA,CA,95370",468
120.39169,37.999527,"271 RESERVOIR RD ,SONORA,CA,95370",469
120.39243,38.000603,"326 RESERVOIR RD ,SONORA,CA,95370",470
120.39043,37.999367,"220 RIDGE RD ,SONORA,CA,95370",471
120.38887,37.998684,"63 BANNER DR ,SONORA,CA,95370",472
120.39066,37.998844,"198 BANNER DR ,SONORA,CA,95370",473
120.38458,38.000107,"202 OHARA DR ,SONORA,CA,95370",474
120.38583,38.000092,"100 GATEWOOD DR ,SONORA,CA,95370",475
120.38304,38.000214,"20795 COLUMBIA WAY ,SONORA,CA,95370",476
120.39514,37.99789,"11520 JENNIFER CT ,SONORA,CA,95370",477
120.38371,37.995277,"704 HIGHWAY 49 ,SONORA,CA,95370",478
120.39014,37.992294,"636 SHAWS FLAT RD ,SONORA,CA,95370",479
120.38823,37.991749,"480 SHAWS FLAT RD ,SONORA,CA,95370",480
120.38751,37.99353,"647 SHAWS FLAT RD ,SONORA,CA,95370",481
120.383,37.99295,"515 HIGHWAY 49 ,SONORA,CA,95370",482
120.37868,37.99107,"215 HOPE LN ,SONORA,CA,95370",483
120.38568,37.995701,"131 ELK DR ,SONORA,CA,95370",484
120.3586,37.986721,"13115 BECKWITH RD ,SONORA,CA,95370",485
120.35847,37.985184,"19972 EVELYN CT ,SONORA,CA,95370",486
120.34064,37.702377,"13888 CEDRO CT ,LA GRANGE,CA,95329",487
120.27448,38.035408,"16807 BIG HILL RD ,SONORA,CA,95370",488
120.27305,38.019455,"21922 GLENWOOD RD ,SONORA,CA,95370",489
120.31892,38.041195,"14760 ROSEY RIDGE CT ,SONORA,CA,95370",490
120.27737,38.042149,"16591 CHARLES OTTER DR ,SONORA,CA,95370",491
120.33867,38.045921,"14000 NORTHRIDGE RD ,SONORA,CA,95370",492
120.37156,38.052021,"23721 ORION MINE RD ,COLUMBIA,CA,95310",493
120.35856,38.035187,"13179 DONDERO RD ,SONORA,CA,95370",494
120.35335,38.035931,"22865 CEDARCREST RD ,SONORA,CA,95370",495
120.3546,38.037567,"22602 CEDARCREST RD ,SONORA,CA,95370",496
120.34608,38.036037,"13553 STILL PINE RD ,SONORA,CA,95370",497
120.3441,38.039509,"23055 DOLLY LN ,SONORA,CA,95370",498
120.32236,38.023739,"22130 VILLAS LN ,SONORA,CA,95370",499
120.31687,38.029552,"22490 YERBA SANTA RD ,SONORA,CA,95370",500
120.31442,38.02578,"22251 YERBA SANTA RD ,SONORA,CA,95370",501
120.39908,38.012722,"11315 HIGHWAY 49 ,SONORA,CA,95370",502
120.40365,37.995628,"20589 DEERFIELD DR ,SONORA,CA,95370",503
120.40926,37.990582,"10866 RACETRACK RD ,SONORA,CA,95370",504
120.22569,38.042294,"18860 DOGWOOD DR ,,CA,95383",505
120.23551,38.038334,"22948 BLACK OAK DR ,TWAIN HARTE,CA,95383",506
120.23019,38.040295,"23045 JOAQUIN GULLY ,TWAIN HARTE,CA,95383",507
120.23759,38.03598,"22811 FULLER RD ,TWAIN HARTE,CA,95383",508
120.23164,38.032043,"22608 SPRUCE DR ,TWAIN HARTE,CA,95383",509
120.24095,38.031002,"22540 GOLF CLUB DR ,TWAIN HARTE,CA,95383",510
120.3304,37.977036,"19499 HESS AVE ,SONORA,CA,95370",511
120.24299,37.950726,"18231 YOSEMITE RD ,TUOLUMNE,CA,95379",512
120.29128,37.995159,"16040 AVENIDA DEL SOL ,SONORA,CA,95370",513
120.28086,38.000271,"16592 PARKRIDGE AVE ,,CA,95370",514
120.28654,37.996239,"16282 CRESTRIDGE AVE ,SONORA,CA,95370",515
120.44901,37.985687,"19772 RAWHIDE RD ,SONORA,CA,95370",516
120.24531,38.034958,"22656 VIRGINIA AVE ,TWAIN HARTE,CA,95383",517
120.2905,37.982952,"16155 VIA ESTE RD ,SONORA,CA,95370",518
120.19809,38.053284,"23962 REDWOOD CT ,TWAIN HARTE,CA,95383",519
120.35529,37.976406,"13232 MONO WAY ,SONORA,CA,95370",520
120.41739,37.922184,"16500 STAMP MILL LOOP RD ,,CA,95327",521
120.46777,37.884426,"8300 STATE HIGHWAY 120 ,JAMESTOWN,CA,95327",522
120.38302,37.985214,"56 S WASHINGTON ST ,SONORA,CA,95370",523
120.38194,37.983479,"123 S WASHINGTON ST ,SONORA,CA,95370",524
120.38187,37.98299,"193 S WASHINGTON ST ,SONORA,CA,95370",525
120.38282,37.984947,"98 S WASHINGTON ST ,SONORA,CA,95370",526
120.38039,37.986015,"166 LYONS ST ,SONORA,CA,95370",527
120.38242,37.985397,"19 S STEWART ST ,SONORA,CA,95370",528
120.2174,37.862362,"19264 JAMES CIR ,GROVELAND,CA,95321",529
120.21784,37.848446,"12417 TANNAHILL DR ,GROVELAND,CA,95321",530
120.25065,38.001408,"20872 CAYLOR DR ,SOULSBYVILLE,CA,95372",531
120.13399,38.091648,"25891 MONO DR ,,CA,95335",532
120.13503,38.091064,"25901 SCENIC DR ,,CA,95335",533
120.13322,38.091248,"25874 MONO DR ,,CA,95335",534
120.13896,38.089508,"25814 LONG BARN-SUGARPINE RD ,,CA,95335",535
120.13882,38.087288,"25692 UPPER SCENIC DR ,,CA,95335",536
120.38937,38.041706,"11788 YANKEE HILL RD ,COLUMBIA,CA,95310",537
120.38751,38.038548,"11762 YANKEE HILL RD ,COLUMBIA,CA,95310",538
120.3844,38.037472,"11955 YANKEE HILL RD ,COLUMBIA,CA,95310",539
120.38916,38.038147,"11793 MELON PATCH LN ,COLUMBIA,CA,95310",540
120.38107,38.038097,"12081 YANKEE HILL RD ,COLUMBIA,CA,95310",541
120.4245,38.037617,"10290 N AIRPORT RD ,COLUMBIA,CA,95310",542
120.40355,38.02269,"11120 BULL PINE LN ,SONORA,CA,95370",543
120.40236,38.02433,"11180 BULL PINE LN ,SONORA,CA,95370",544
120.40073,38.022781,"22092 CRAIG CT ,SONORA,CA,95370",545
120.40141,38.022278,"11270 MCKELLAR DR ,SONORA,CA,95370",546
120.26939,37.992447,"18030 CLOUDS REST RD ,SOULSBYVILLE,CA,95372",547
120.45735,37.994972,"8697 FRAGUERO RD ,SONORA,CA,95370",548
120.43889,37.990276,"9565 HIGHWAY 49 ,SONORA,CA,95370",549
120.44815,37.977825,"19530 RAWHIDE RD ,SONORA,CA,95370",550
120.43388,37.990501,"9796 MORMON CREEK RD ,SONORA,CA,95370",551
120.4435,37.984791,"20053 RAWHIDE RD ,SONORA,CA,95370",552
120.44351,37.984692,"20043 RAWHIDE RD ,SONORA,CA,95370",553
120.44518,37.976471,"19533 RAWHIDE RD ,SONORA,CA,95370",554
120.44392,37.977478,"19573 RAWHIDE RD ,SONORA,CA,95370",555
120.44408,37.986843,"20036 RAWHIDE RD ,SONORA,CA,95370",556
120.4417,37.980751,"9478 RIMROCK RD ,SONORA,CA,95370",557
120.44185,37.983372,"9462 RIMROCK RD ,SONORA,CA,95370",558
120.43647,37.980785,"9623 RIMROCK RD ,SONORA,CA,95370",559
120.46201,37.99025,"8524 HIGHWAY 49 ,SONORA,CA,95370",560
120.45449,37.99155,"8889 HIGHWAY 49 ,SONORA,CA,95370",561
120.45323,37.994343,"20520 BLACKBERRY POND LN ,SONORA,CA,95370",562
120.45869,37.989941,"8650 WILCOX RANCH RD ,SONORA,CA,95370",563
120.4417,37.97831,"9430 BOSTWICK RD ,SONORA,CA,95370",564
120.44006,37.993793,"9530 POPPY HILLS DR ,SONORA,CA,95370",565
120.24401,38.048309,"23382 THUNDERBOLT MINE RD ,TWAIN HARTE,CA,95383",566
120.23526,38.046974,"18580 WILDWOOD DR ,TWAIN HARTE,CA,95383",567
119.95058,37.816471,"30840 HARDIN FLAT RD ,GROVELAND,CA,95321",568
119.89611,37.806671,"33569 HARDIN FLAT RD ,GROVELAND,CA,95321",569
119.94173,37.811634,"31451 HARDIN FLAT RD ,GROVELAND,CA,95321",570
119.96749,37.826077,"11250 SAWMILL MOUNTAIN RD ,GROVELAND,CA,95321",571
120.26708,38.065189,"17103 PALOMINO LN ,SONORA,CA,95370",572
120.26839,38.064732,"24474 WILD HORSE LN ,SONORA,CA,95370",573
120.26788,38.060219,"17106 BROKEN PINE RD ,SONORA,CA,95370",574
120.26859,38.058327,"24025 S BEAR CLOVER CT ,SONORA,CA,95370",575
120.26866,38.05925,"24090 N BEAR CLOVER CT ,SONORA,CA,95370",576
120.27039,38.059185,"16961 BROKEN PINE RD ,SONORA,CA,95370",577
120.27083,38.060455,"17028 BROKEN PINE RD ,SONORA,CA,95370",578
120.27058,38.058964,"16968 BROKEN PINE RD ,SONORA,CA,95370",579
120.27621,38.054935,"23870 PACK TRAIL RD ,SONORA,CA,95370",580
120.2744,38.054367,"23801 PACK TRAIL RD ,SONORA,CA,95370",581
120.27026,38.058327,"24040 HITCHING POST RD ,SONORA,CA,95370",582
120.27094,38.058037,"24032 OXBOW LN N ,SONORA,CA,95370",583
120.26717,38.054123,"23805 STABLE RD ,SONORA,CA,95370",584
120.26888,38.054638,"23872 STABLE RD ,SONORA,CA,95370",585
120.2698,38.058041,"23956 STABLE RD ,SONORA,CA,95370",586
120.20663,37.846382,"12250 MILLS ST ,GROVELAND,CA,95321",587
120.20799,37.843838,"12886 HONDO CT ,GROVELAND,CA,95321",588
120.20679,37.844036,"19684 BUTLER WAY ,GROVELAND,CA,95321",589
120.21102,37.843395,"12006 HILLHURST CIR ,GROVELAND,CA,95321",590
120.33266,37.966957,"14195 TUOLUMNE RD ,SONORA,CA,95370",591
120.33565,37.965172,"18879 RUGGED TRL RD,SONORA,CA,95370",592
120.33224,37.967083,"14235 TUOLUMNE RD ,SONORA,CA,95370",593
120.3327,37.964752,"14275 TUOLUMNE RD ,SONORA,CA,95370",594
120.32873,37.962765,"14405 TUOLUMNE RD ,SONORA,CA,95370",595
120.33295,37.950684,"18000 TINNIN RD ,SONORA,CA,95370",596
120.18814,37.841366,"20289 UPPER SKYRIDGE DR ,GROVELAND,CA,95321",597
120.32469,37.956882,"18380 WARDS FERRY RD ,SONORA,CA,95370",598
120.32522,37.954777,"18282 KELLEY RANCH RD ,SONORA,CA,95370",599
120.31249,37.949516,"15150 MOUNTAIN LILY RD ,SONORA,CA,95370",600
120.31327,37.947227,"15115 MOUNTAIN LILY RD ,SONORA,CA,95370",601
120.31403,37.946007,"15055 BLUE BELL RD W ,SONORA,CA,95370",602
120.3122,37.95047,"15131 LUPINE LN ,SONORA,CA,95370",603
120.17727,38.072823,"24889 STATE HIGHWAY 108 ,MI WUK VILLAGE,CA,95346",604
120.33292,37.971642,"19238 CORDELIA AVE ,SONORA,CA,95370",605
120.31661,37.949863,"15040 LUPINE LN ,SONORA,CA,95370",606
120.28638,37.963482,"16237 N MORRIS RD ,SONORA,CA,95370",607
120.28262,37.963421,"16421 TUOLUMNE RD ,SONORA,CA,95370",608
120.381,37.985241,"114 LYONS ST ,SONORA,CA,95370",609
120.38068,37.983952,"153 S SHEPHERD ST ,SONORA,CA,95370",610
120.38097,37.983711,"165 S SHEPHERD ST ,SONORA,CA,95370",611
120.38086,37.982494,"229 S SHEPHERD ST ,SONORA,CA,95370",612
120.38055,37.981422,"311 S SHEPHERD ST ,SONORA,CA,95370",613
120.38104,37.9813,"299 S STEWART ST ,SONORA,CA,95370",614
120.38015,37.980995,"345 S SHEPHERD ST ,SONORA,CA,95370",615
120.38088,37.977287,"18 W LYTTON ST ,SONORA,CA,95370",616
120.38078,37.978035,"530 S WASHINGTON ST ,SONORA,CA,95370",617
120.38105,37.977268,"570 OLIVE ST ,SONORA,CA,95370",618
120.3801,37.979885,"426 S SHEPHERD ST ,SONORA,CA,95370",619
120.37962,37.978096,"547 S STEWART ST ,SONORA,CA,95370",620
120.37912,37.978558,"541 S SHEPHERD ST ,SONORA,CA,95370",621
120.37934,37.977608,"599 S STEWART ST ,SONORA,CA,95370",622
120.37095,37.978653,"820 DELNERO DR A,SONORA,CA,95370",623
120.36588,37.978622,"19560 RIVER BIRCH CT 5,SONORA,CA,95370",624
120.36588,37.978622,"19560 RIVER BIRCH CT 16,SONORA,CA,95370",625
120.36665,37.979244,"12730 TULIP CT 7,SONORA,CA,95370",626
120.36502,37.978828,"19600 TUPELO CT 10,SONORA,CA,95370",627
120.36502,37.978828,"19600 TUPELO CT 15,SONORA,CA,95370",628
120.36339,37.992413,"20386 EATON CT ,SONORA,CA,95370",629
120.36041,37.986977,"20627 DIANE DR ,SONORA,CA,95370",630
120.36831,37.984627,"975 MORNING STAR DR ,SONORA,CA,95370",631
120.36894,37.98745,"940 SYLVA LN ,SONORA,CA,95370",632
120.33402,38.001392,"20811 UPPER HILLVIEW DR ,SONORA,CA,95370",633
120.32269,37.996155,"14664 DEON DR ,SONORA,CA,95370",634
120.32375,37.997456,"20605 RESORT RD ,SONORA,CA,95370",635
120.323,37.99604,"14691 DEON DR ,SONORA,CA,95370",636
120.32407,37.997772,"20640 RESORT RD ,SONORA,CA,95370",637
120.32127,37.996372,"20621 LORI LN ,SONORA,CA,95370",638
120.33069,37.987446,"20145 PHOENIX LAKE RD ,SONORA,CA,95370",639
120.32353,37.992329,"20329 SOMMETTE DR ,SONORA,CA,95370",640
120.32656,37.990887,"20350 MIDLAND DR ,SONORA,CA,95370",641
120.20589,38.052822,"19852 GREENVIEW DR ,TWAIN HARTE,CA,95383",642
120.20513,38.053341,"19879 GREENVIEW DR ,TWAIN HARTE,CA,95383",643
120.20536,38.052963,"19854 WANITA LN ,TWAIN HARTE,CA,95383",644
120.22287,38.020027,"21934 CEDAR SPRINGS RD ,TWAIN HARTE,CA,95383",645
120.22222,38.018089,"21849 CONFIDENCE RD ,TWAIN HARTE,CA,95383",646
120.22149,38.016933,"21761 CEDAR SPRINGS RD ,TWAIN HARTE,CA,95383",647
120.21864,38.018215,"21859 CONFIDENCE RD ,TWAIN HARTE,CA,95383",648
120.21842,38.014008,"21625 MOUNT PROVO RD ,TWAIN HARTE,CA,95383",649
120.22169,38.020344,"21806 CONFIDENCE RD ,TWAIN HARTE,CA,95383",650
120.22298,38.024986,"22140 CEDAR SPRINGS RD ,TWAIN HARTE,CA,95383",651
120.22337,38.022202,"22051 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",652
120.22495,38.02422,"22142 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",653
120.22665,38.01371,"21637 SLOPE LN ,TWAIN HARTE,CA,95383",654
120.22652,38.013351,"21605 CEDAR SPRINGS RD ,TWAIN HARTE,CA,95383",655
120.2265,38.013363,"21625 CEDAR SPRINGS RD ,TWAIN HARTE,CA,95383",656
120.22373,38.031498,"22511 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",657
120.2243,38.028046,"22358 ROBIN HOOD DR ,TWAIN HARTE,CA,95383",658
120.22448,38.029106,"22476 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",659
120.22405,38.026421,"22356 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",660
120.25745,38.027382,"22348 LONGEWAY RD ,SONORA,CA,95370",661
120.25147,38.029285,"22423 S FORK RD ,SONORA,CA,95370",662
120.26588,38.032734,"17102 NILE RIVER DR ,SONORA,CA,95370",663
120.26559,38.034122,"17140 NILE RIVER DR ,SONORA,CA,95370",664
120.26212,38.034271,"17176 NILE RIVER DR ,SONORA,CA,95370",665
120.27437,38.017532,"16596 CREEKSIDE DR ,SONORA,CA,95370",666
120.27538,38.019035,"21873 PHOENIX LAKE RD ,SONORA,CA,95370",667
120.27298,38.017899,"21819 FALLVIEW DR ,SONORA,CA,95370",668
120.27509,38.021397,"21993 FALLVIEW DR ,SONORA,CA,95370",669
120.27336,38.019825,"21942 GLENWOOD RD ,SONORA,CA,95370",670
120.27295,38.019768,"21931 GLENWOOD RD ,SONORA,CA,95370",671
120.27189,38.020134,"21889 FALLVIEW DR ,SONORA,CA,95370",672
120.27221,38.022942,"16890 E MEADOW LN ,SONORA,CA,95370",673
120.28024,38.013966,"16542 SALLANDER DR ,SONORA,CA,95370",674
120.27817,38.016033,"16598 SALLANDER DR ,SONORA,CA,95370",675
120.27975,38.015121,"16561 SALLANDER DR ,SONORA,CA,95370",676
120.27641,38.015064,"16682 SALLANDER DR ,SONORA,CA,95370",677
120.27545,38.016068,"16725 SALLANDER DR ,SONORA,CA,95370",678
120.27591,38.00631,"21212 RIDGEVIEW DR ,SONORA,CA,95370",679
120.27563,38.006153,"21137 RIDGEVIEW DR ,SONORA,CA,95370",680
120.272,38.006454,"21199 CRESTVIEW DR ,SONORA,CA,95370",681
120.2719,38.010616,"21398 CRESTVIEW DR ,SONORA,CA,95370",682
120.27404,38.011112,"21437 GREEN OAKS CT ,SONORA,CA,95370",683
120.27269,38.00816,"21260 CRESTVIEW DR ,SONORA,CA,95370",684
120.274,38.010311,"21325 EVERGREEN WAY ,SONORA,CA,95370",685
120.34771,37.988895,"20132 HIGH MEADOW DR ,SONORA,CA,95370",686
120.36805,37.977993,"12720 ROBINIA CIR 33,SONORA,CA,95370",687
120.33405,37.980766,"19753 PHOENIX LAKE RD ,SONORA,CA,95370",688
120.3251,37.979076,"14587 PEACEFUL VALLEY RD ,SONORA,CA,95370",689
120.18072,38.070248,"24755 STATE HIGHWAY 108 ,MI WUK VILLAGE,CA,95346",690
120.18374,38.061039,"24228 LAMA CT ,,CA,95346",691
120.19096,38.066284,"24500 STATE HWY 108 ,TWAIN HARTE,CA,95383",692
120.20431,38.04047,"23085 CONFIDENCE RD ,TWAIN HARTE,CA,95383",693
120.19723,38.057907,"24083 PINE LAKE DR ,TWAIN HARTE,CA,95383",694
120.26132,38.028259,"17316 SMOKEY RIVER DR ,SONORA,CA,95370",695
120.27182,38.021229,"21913 FALLVIEW DR ,SONORA,CA,95370",696
120.27405,38.012493,"16801 S CREEKSIDE DR ,SONORA,CA,95370",697
120.26725,38.030617,"17030 BIG FALLS TRL ,SONORA,CA,95370",698
120.30704,38.053417,"15250 OLD OAK RANCH RD ,SONORA,CA,95370",699
